time,cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),is_day (),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
2021-04-04T09:00,0,0,0,0,1,474.9,384.9,89.9,765.7
2021-04-04T10:00,0,0,0,0,1,645.9,548.7,97.2,851.6
2021-04-04T11:00,0,0,0,0,1,774.2,672.7,101.4,901.1
2021-04-04T12:00,0,0,0,0,1,849.2,748.2,101.0,932.4
2021-04-04T13:00,0,0,0,0,1,856.5,756.7,99.8,936.1
2021-04-04T14:00,0,0,0,0,1,807.0,711.3,95.7,931.4
2021-04-04T15:00,0,0,0,0,1,699.2,609.8,89.4,907.8
2021-04-04T16:00,0,0,0,1,1,541.9,463.1,78.8,859.8
2021-04-04T17:00,0,0,0,0,1,352.0,286.8,65.2,768.0
2021-04-04T18:00,0,0,0,0,1,155.1,113.1,41.9,603.4
2021-04-04T19:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-04T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-04T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-04T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-04T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T07:00,0,0,0,0,1,75.5,39.9,35.5,270.8
2021-04-05T08:00,0,0,0,0,1,278.2,200.7,77.5,596.3
2021-04-05T09:00,0,0,0,0,1,479.8,391.3,88.5,770.8
2021-04-05T10:00,0,0,0,0,1,655.3,558.2,97.1,860.2
2021-04-05T11:00,0,0,0,0,1,783.3,683.0,100.3,909.6
2021-04-05T12:00,0,0,0,0,1,854.1,753.1,101.0,933.8
2021-04-05T13:00,0,0,0,0,1,865.4,766.6,98.8,943.9
2021-04-05T14:00,0,0,0,0,1,810.9,717.1,93.7,934.6
2021-04-05T15:00,0,0,0,0,1,699.3,610.9,88.5,904.8
2021-04-05T16:00,0,0,0,0,1,544.9,466.9,78.0,861.6
2021-04-05T17:00,0,0,0,0,1,359.1,295.4,63.7,784.2
2021-04-05T18:00,0,0,0,0,1,163.4,122.5,40.8,641.9
2021-04-05T19:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-05T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-05T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T07:00,0,0,0,0,1,81.8,42.0,39.8,275.0
2021-04-06T08:00,0,0,0,0,1,282.1,203.6,78.4,596.0
2021-04-06T09:00,0,0,0,0,1,484.8,394.0,90.7,768.9
2021-04-06T10:00,0,0,0,0,1,659.1,559.8,99.3,856.7
2021-04-06T11:00,0,0,0,0,1,786.1,683.7,102.4,905.4
2021-04-06T12:00,1,1,0,0,1,856.9,753.9,103.0,930.2
2021-04-06T13:00,0,0,0,0,1,870.3,767.5,102.8,940.7
2021-04-06T14:00,1,1,0,0,1,810.9,708.5,102.5,919.1
2021-04-06T15:00,1,1,0,0,1,700.4,605.4,95.0,892.3
2021-04-06T16:00,0,0,0,0,1,543.4,448.6,94.9,822.8
2021-04-06T17:00,0,0,0,0,1,365.4,300.0,65.4,789.4
2021-04-06T18:00,0,0,0,0,1,167.7,125.3,42.4,644.9
2021-04-06T19:00,0,0,0,0,1,0.4,0.2,0.1,2.5
2021-04-06T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-07T00:00,17,0,0,57,0,0.0,0.0,0.0,0.0
2021-04-07T01:00,23,0,0,76,0,0.0,0.0,0.0,0.0
2021-04-07T02:00,25,0,0,84,0,0.0,0.0,0.0,0.0
2021-04-07T03:00,27,0,0,90,0,0.0,0.0,0.0,0.0
2021-04-07T04:00,27,0,0,89,0,0.0,0.0,0.0,0.0
2021-04-07T05:00,26,0,0,88,0,0.0,0.0,0.0,0.0
2021-04-07T06:00,27,0,0,90,0,0.0,0.0,0.0,0.0
2021-04-07T07:00,29,0,0,95,1,77.1,22.0,55.1,139.5
2021-04-07T08:00,24,0,0,79,1,244.8,127.2,117.6,366.9
2021-04-07T09:00,20,0,0,67,1,438.5,278.8,159.7,539.1
2021-04-07T10:00,23,0,0,78,1,599.3,399.9,199.4,607.9
2021-04-07T11:00,26,0,0,86,1,657.7,374.1,283.5,492.8
2021-04-07T12:00,22,0,0,74,1,784.5,573.5,211.1,704.2
2021-04-07T13:00,25,0,0,82,1,861.2,739.4,121.7,902.3
2021-04-07T14:00,21,0,0,69,1,798.4,654.3,144.0,845.1
2021-04-07T15:00,22,0,0,72,1,685.7,546.0,139.7,800.7
2021-04-07T16:00,20,0,0,67,1,541.1,436.4,104.7,795.8
2021-04-07T17:00,27,0,0,90,1,356.1,276.7,79.4,722.0
2021-04-07T18:00,26,0,0,86,1,163.9,115.1,48.8,582.8
2021-04-07T19:00,27,0,0,89,1,2.5,1.2,1.3,13.3
2021-04-07T20:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-07T21:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2021-04-07T22:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-07T23:00,28,0,0,94,0,0.0,0.0,0.0,0.0
2021-04-08T00:00,26,0,1,83,0,0.0,0.0,0.0,0.0
2021-04-08T01:00,35,0,23,71,0,0.0,0.0,0.0,0.0
2021-04-08T02:00,49,0,37,88,0,0.0,0.0,0.0,0.0
2021-04-08T03:00,47,0,33,91,0,0.0,0.0,0.0,0.0
2021-04-08T04:00,36,0,25,70,0,0.0,0.0,0.0,0.0
2021-04-08T05:00,40,0,40,53,0,0.0,0.0,0.0,0.0
2021-04-08T06:00,41,0,36,66,0,0.0,0.0,0.0,0.0
2021-04-08T07:00,42,0,52,36,1,59.3,22.0,37.4,134.6
2021-04-08T08:00,25,0,39,6,1,182.3,84.3,97.9,239.8
2021-04-08T09:00,13,0,21,0,1,299.6,191.4,108.2,366.8
2021-04-08T10:00,33,33,5,0,1,519.7,366.1,153.6,552.8
2021-04-08T11:00,65,71,2,0,1,595.5,366.5,229.1,480.0
2021-04-08T12:00,22,25,0,0,1,649.5,457.0,192.5,558.5
2021-04-08T13:00,20,11,16,0,1,771.2,566.7,204.5,688.5
2021-04-08T14:00,10,3,6,14,1,743.3,609.9,133.4,784.2
2021-04-08T15:00,11,12,1,0,1,630.9,524.7,106.2,765.8
2021-04-08T16:00,7,4,5,0,1,501.5,406.5,95.0,736.9
2021-04-08T17:00,6,2,7,0,1,345.2,272.2,73.0,704.3
2021-04-08T18:00,2,1,0,3,1,163.5,119.2,44.3,593.3
2021-04-08T19:00,30,0,0,99,1,4.7,2.7,2.1,30.5
2021-04-08T20:00,29,0,0,97,0,0.0,0.0,0.0,0.0
2021-04-08T21:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2021-04-08T22:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2021-04-08T23:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-09T00:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-09T01:00,31,1,1,98,0,0.0,0.0,0.0,0.0
2021-04-09T02:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2021-04-09T03:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-09T04:00,30,0,1,99,0,0.0,0.0,0.0,0.0
2021-04-09T05:00,40,5,11,98,0,0.0,0.0,0.0,0.0
2021-04-09T06:00,79,33,34,97,0,0.0,0.0,0.0,0.0
2021-04-09T07:00,82,22,54,98,1,57.0,6.6,50.4,39.0
2021-04-09T08:00,76,10,65,92,1,169.1,52.8,116.3,147.9
2021-04-09T09:00,76,7,69,93,1,312.1,136.5,175.6,259.2
2021-04-09T10:00,92,38,47,97,1,371.3,144.5,226.8,216.8
2021-04-09T11:00,100,100,28,88,1,381.2,91.6,289.6,119.3
2021-04-09T12:00,93,74,23,43,1,458.9,170.8,288.1,207.8
2021-04-09T13:00,37,21,6,48,1,602.5,285.3,317.2,345.1
2021-04-09T14:00,40,35,5,20,1,540.3,323.8,216.5,414.6
2021-04-09T15:00,36,14,29,19,1,515.5,338.4,177.1,491.5
2021-04-09T16:00,81,68,8,50,1,405.9,263.8,142.1,475.4
2021-04-09T17:00,78,47,15,89,1,243.9,143.7,100.2,368.8
2021-04-09T18:00,84,45,23,99,1,100.7,39.7,60.9,194.5
2021-04-09T19:00,100,100,28,91,1,4.0,0.8,3.2,9.3
2021-04-09T20:00,100,100,25,68,0,0.0,0.0,0.0,0.0
2021-04-09T21:00,100,100,25,75,0,0.0,0.0,0.0,0.0
2021-04-09T22:00,100,98,87,70,0,0.0,0.0,0.0,0.0
2021-04-09T23:00,100,39,79,72,0,0.0,0.0,0.0,0.0
2021-04-10T00:00,67,5,57,93,0,0.0,0.0,0.0,0.0
2021-04-10T01:00,51,6,27,97,0,0.0,0.0,0.0,0.0
2021-04-10T02:00,56,0,45,96,0,0.0,0.0,0.0,0.0
2021-04-10T03:00,57,1,45,97,0,0.0,0.0,0.0,0.0
2021-04-10T04:00,94,18,82,97,0,0.0,0.0,0.0,0.0
2021-04-10T05:00,100,67,84,98,0,0.0,0.0,0.0,0.0
2021-04-10T06:00,98,49,41,98,0,0.0,0.0,0.0,0.0
2021-04-10T07:00,100,100,77,99,1,39.3,4.4,35.0,25.2
2021-04-10T08:00,100,89,77,98,1,67.3,2.7,64.6,7.4
2021-04-10T09:00,100,48,67,100,1,116.1,2.4,113.7,4.5
2021-04-10T10:00,100,51,70,99,1,222.2,42.2,179.9,62.9
2021-04-10T11:00,100,92,60,96,1,236.3,19.2,217.1,24.8
2021-04-10T12:00,100,86,91,95,1,295.2,59.7,235.6,72.2
2021-04-10T13:00,100,58,76,85,1,236.4,20.9,215.5,25.2
2021-04-10T14:00,64,9,68,51,1,358.6,142.1,216.5,181.2
2021-04-10T15:00,38,9,22,54,1,375.7,182.7,193.0,264.2
2021-04-10T16:00,71,69,11,7,1,283.5,138.6,144.9,248.4
2021-04-10T17:00,43,22,15,47,1,214.7,97.9,116.8,249.1
2021-04-10T18:00,35,29,14,3,1,83.3,28.2,55.1,136.0
2021-04-10T19:00,46,26,26,24,1,5.1,1.9,3.1,22.3
2021-04-10T20:00,32,28,10,4,0,0.0,0.0,0.0,0.0
2021-04-10T21:00,48,38,18,9,0,0.0,0.0,0.0,0.0
2021-04-10T22:00,65,49,32,6,0,0.0,0.0,0.0,0.0
2021-04-10T23:00,71,63,21,5,0,0.0,0.0,0.0,0.0
2021-04-11T00:00,70,50,42,0,0,0.0,0.0,0.0,0.0
2021-04-11T01:00,75,53,46,0,0,0.0,0.0,0.0,0.0
2021-04-11T02:00,87,59,51,10,0,0.0,0.0,0.0,0.0
2021-04-11T03:00,100,53,100,5,0,0.0,0.0,0.0,0.0
2021-04-11T04:00,100,100,99,0,0,0.0,0.0,0.0,0.0
2021-04-11T05:00,63,5,97,0,0,0.0,0.0,0.0,0.0
2021-04-11T06:00,45,4,69,0,1,0.0,0.0,0.0,0.0
2021-04-11T07:00,20,8,21,0,1,95.9,45.8,50.1,256.4
2021-04-11T08:00,6,3,5,0,1,277.2,179.5,97.8,489.9
2021-04-11T09:00,1,0,2,0,1,477.6,367.7,109.9,686.3
2021-04-11T10:00,1,0,2,0,1,645.9,526.0,119.8,778.9
2021-04-11T11:00,2,1,2,0,1,787.1,674.3,112.7,869.5
2021-04-11T12:00,34,37,2,0,1,816.5,690.0,126.5,831.8
2021-04-11T13:00,81,75,22,0,1,787.9,629.3,158.6,754.9
2021-04-11T14:00,40,0,67,0,1,623.5,393.4,230.1,499.5
2021-04-11T15:00,8,1,12,0,1,447.6,260.2,187.4,374.5
2021-04-11T16:00,13,4,16,0,1,494.4,377.0,117.4,671.9
2021-04-11T17:00,2,0,4,0,1,350.1,274.3,75.8,692.5
2021-04-11T18:00,1,0,2,0,1,181.3,135.6,45.7,643.4
2021-04-11T19:00,2,1,2,0,1,11.9,7.0,4.8,80.6
2021-04-11T20:00,8,8,2,0,0,0.0,0.0,0.0,0.0
2021-04-11T21:00,28,26,8,0,0,0.0,0.0,0.0,0.0
2021-04-11T22:00,37,28,19,0,0,0.0,0.0,0.0,0.0
2021-04-11T23:00,18,14,9,0,0,0.0,0.0,0.0,0.0
2021-04-12T00:00,29,3,2,83,0,0.0,0.0,0.0,0.0
2021-04-12T01:00,31,0,2,99,0,0.0,0.0,0.0,0.0
2021-04-12T02:00,33,0,5,100,0,0.0,0.0,0.0,0.0
2021-04-12T03:00,30,0,1,99,0,0.0,0.0,0.0,0.0
2021-04-12T04:00,28,0,0,92,0,0.0,0.0,0.0,0.0
2021-04-12T05:00,26,2,0,81,0,0.0,0.0,0.0,0.0
2021-04-12T06:00,32,3,0,97,1,0.0,0.0,0.0,0.0
2021-04-12T07:00,30,3,0,92,1,103.4,40.1,63.3,218.5
2021-04-12T08:00,53,4,32,100,1,247.9,104.0,143.9,280.2
2021-04-12T09:00,73,0,72,100,1,469.7,297.4,172.3,550.5
2021-04-12T10:00,88,0,98,99,1,555.5,281.6,273.8,414.4
2021-04-12T11:00,89,0,99,100,1,603.8,261.5,342.3,335.5
2021-04-12T12:00,90,0,100,100,1,455.4,109.0,346.5,130.8
2021-04-12T13:00,90,0,100,100,1,409.9,38.9,371.0,46.5
2021-04-12T14:00,89,0,99,100,1,368.3,41.6,326.7,52.6
2021-04-12T15:00,88,0,98,99,1,237.9,11.2,226.7,16.0
2021-04-12T16:00,89,0,99,98,1,170.8,9.8,161.0,17.3
2021-04-12T17:00,87,0,95,99,1,118.0,2.5,115.5,6.2
2021-04-12T18:00,80,0,88,89,1,55.6,3.5,52.1,16.2
2021-04-12T19:00,78,0,80,99,1,5.6,1.6,4.0,18.7
2021-04-12T20:00,81,9,72,99,0,0.0,0.0,0.0,0.0
2021-04-12T21:00,83,1,88,99,0,0.0,0.0,0.0,0.0
2021-04-12T22:00,90,4,94,99,0,0.0,0.0,0.0,0.0
2021-04-12T23:00,94,5,100,98,0,0.0,0.0,0.0,0.0
2021-04-13T00:00,100,99,100,99,0,0.0,0.0,0.0,0.0
2021-04-13T01:00,74,19,45,100,0,0.0,0.0,0.0,0.0
2021-04-13T02:00,100,14,95,100,0,0.0,0.0,0.0,0.0
2021-04-13T03:00,89,0,98,100,0,0.0,0.0,0.0,0.0
2021-04-13T04:00,92,2,100,100,0,0.0,0.0,0.0,0.0
2021-04-13T05:00,100,99,100,95,0,0.0,0.0,0.0,0.0
2021-04-13T06:00,100,23,100,91,1,0.0,0.0,0.0,0.0
2021-04-13T07:00,100,100,100,100,1,34.8,4.1,30.7,21.7
2021-04-13T08:00,85,0,98,88,1,21.2,0.0,21.2,0.0
2021-04-13T09:00,68,0,100,28,1,71.9,9.4,62.4,17.3
2021-04-13T10:00,100,100,88,1,1,219.3,70.9,148.4,103.7
2021-04-13T11:00,100,100,52,0,1,241.2,19.1,222.1,24.4
2021-04-13T12:00,100,100,59,42,1,254.9,21.6,233.3,25.8
2021-04-13T13:00,100,100,46,25,1,509.5,234.3,275.2,278.8
2021-04-13T14:00,100,98,29,0,1,366.4,56.1,310.3,70.6
2021-04-13T15:00,100,100,10,38,1,320.0,46.7,273.4,66.6
2021-04-13T16:00,95,100,9,0,1,220.8,32.1,188.7,56.5
2021-04-13T17:00,78,73,15,11,1,154.5,32.2,122.3,80.1
2021-04-13T18:00,100,60,32,89,1,83.8,22.4,61.5,102.9
2021-04-13T19:00,100,80,27,97,1,8.8,2.4,6.3,28.1
2021-04-13T20:00,100,87,22,100,0,0.0,0.0,0.0,0.0
2021-04-13T21:00,82,57,2,97,0,0.0,0.0,0.0,0.0
2021-04-13T22:00,82,62,7,72,0,0.0,0.0,0.0,0.0
2021-04-13T23:00,79,58,6,78,0,0.0,0.0,0.0,0.0
2021-04-14T00:00,94,81,9,54,0,0.0,0.0,0.0,0.0
2021-04-14T01:00,76,69,7,34,0,0.0,0.0,0.0,0.0
2021-04-14T02:00,100,85,0,99,0,0.0,0.0,0.0,0.0
2021-04-14T03:00,100,82,0,96,0,0.0,0.0,0.0,0.0
2021-04-14T04:00,25,9,0,55,0,0.0,0.0,0.0,0.0
2021-04-14T05:00,13,6,0,26,0,0.0,0.0,0.0,0.0
2021-04-14T06:00,23,5,0,63,1,0.0,0.0,0.0,0.0
2021-04-14T07:00,28,5,0,77,1,113.7,59.8,53.8,309.5
2021-04-14T08:00,20,10,0,37,1,303.8,215.3,88.5,566.1
2021-04-14T09:00,23,5,0,63,1,491.6,379.9,111.7,692.0
2021-04-14T10:00,27,0,0,89,1,654.1,531.2,122.9,772.6
2021-04-14T11:00,29,0,0,98,1,784.9,657.4,127.4,835.4
2021-04-14T12:00,52,37,0,61,1,794.3,624.7,169.5,743.6
2021-04-14T13:00,84,56,18,76,1,742.8,497.5,245.3,589.7
2021-04-14T14:00,34,0,20,72,1,659.3,433.1,226.2,543.3
2021-04-14T15:00,38,3,14,89,1,645.8,486.2,159.6,690.8
2021-04-14T16:00,43,5,16,96,1,458.8,302.0,156.8,529.6
2021-04-14T17:00,48,5,24,98,1,343.3,243.2,100.1,600.0
2021-04-14T18:00,58,11,31,99,1,160.0,94.7,65.3,429.8
2021-04-14T19:00,48,2,28,98,1,15.6,7.5,8.1,85.5
2021-04-14T20:00,32,0,4,97,0,0.0,0.0,0.0,0.0
2021-04-14T21:00,31,0,3,96,0,0.0,0.0,0.0,0.0
2021-04-14T22:00,31,0,3,96,0,0.0,0.0,0.0,0.0
2021-04-14T23:00,30,0,2,96,0,0.0,0.0,0.0,0.0
2021-04-15T00:00,31,0,3,96,0,0.0,0.0,0.0,0.0
2021-04-15T01:00,30,0,3,93,0,0.0,0.0,0.0,0.0
2021-04-15T02:00,32,3,3,93,0,0.0,0.0,0.0,0.0
2021-04-15T03:00,29,1,2,89,0,0.0,0.0,0.0,0.0
2021-04-15T04:00,24,0,1,79,0,0.0,0.0,0.0,0.0
2021-04-15T05:00,7,0,0,23,0,0.0,0.0,0.0,0.0
2021-04-15T06:00,4,0,0,14,1,0.0,0.0,0.0,0.0
2021-04-15T07:00,2,0,0,7,1,124.5,72.0,52.5,363.5
2021-04-15T08:00,0,0,0,0,1,321.0,236.8,84.2,615.3
2021-04-15T09:00,0,0,0,0,1,517.8,422.7,95.1,764.1
2021-04-15T10:00,9,0,0,31,1,684.5,582.8,101.7,842.7
2021-04-15T11:00,13,0,0,42,1,805.7,700.6,105.1,886.2
2021-04-15T12:00,14,0,0,48,1,872.1,765.3,106.8,907.2
2021-04-15T13:00,23,7,28,0,1,855.3,742.7,112.6,877.1
2021-04-15T14:00,31,8,39,0,1,578.2,403.2,175.0,503.9
2021-04-15T15:00,44,6,42,44,1,451.8,262.3,189.5,371.1
2021-04-15T16:00,69,25,54,47,1,453.7,323.5,130.1,564.4
2021-04-15T17:00,47,10,27,72,1,292.4,199.6,92.8,488.8
2021-04-15T18:00,44,2,30,81,1,152.3,94.5,57.8,422.4
2021-04-15T19:00,12,1,16,5,1,16.8,7.9,8.9,90.5
2021-04-15T20:00,4,1,6,0,0,0.0,0.0,0.0,0.0
2021-04-15T21:00,5,2,5,0,0,0.0,0.0,0.0,0.0
2021-04-15T22:00,2,0,3,0,0,0.0,0.0,0.0,0.0
2021-04-15T23:00,4,0,7,0,0,0.0,0.0,0.0,0.0
2021-04-16T00:00,1,0,2,0,0,0.0,0.0,0.0,0.0
2021-04-16T01:00,2,0,3,0,0,0.0,0.0,0.0,0.0
2021-04-16T02:00,13,1,20,0,0,0.0,0.0,0.0,0.0
2021-04-16T03:00,1,0,1,0,0,0.0,0.0,0.0,0.0
2021-04-16T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-16T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-16T06:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-16T07:00,0,0,0,0,1,131.2,76.1,55.2,375.3
2021-04-16T08:00,2,2,0,0,1,326.2,241.1,85.2,619.3
2021-04-16T09:00,1,1,0,0,1,525.2,426.7,98.5,765.7
2021-04-16T10:00,1,1,0,0,1,693.9,587.8,106.1,845.3
2021-04-16T11:00,9,1,1,26,1,820.2,715.2,105.0,900.5
2021-04-16T12:00,1,0,1,0,1,882.2,771.3,110.9,910.7
2021-04-16T13:00,1,0,1,0,1,886.2,778.5,107.7,916.0
2021-04-16T14:00,4,0,6,0,1,832.5,723.2,109.3,900.5
2021-04-16T15:00,16,0,14,27,1,630.2,492.0,138.2,693.3
2021-04-16T16:00,32,10,21,34,1,511.0,377.2,133.8,654.8
2021-04-16T17:00,18,10,2,25,1,383.2,307.7,75.5,748.0
2021-04-16T18:00,0,0,0,0,1,191.2,142.3,48.9,627.6
2021-04-16T19:00,9,0,0,29,1,23.4,13.8,9.6,158.8
2021-04-16T20:00,12,0,0,39,0,0.0,0.0,0.0,0.0
2021-04-16T21:00,19,0,0,62,0,0.0,0.0,0.0,0.0
2021-04-16T22:00,16,0,1,52,0,0.0,0.0,0.0,0.0
2021-04-16T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-17T05:00,1,0,0,2,0,0.0,0.0,0.0,0.0
2021-04-17T06:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-17T07:00,0,0,0,0,1,139.7,85.7,54.0,413.4
2021-04-17T08:00,0,0,0,0,1,339.3,257.1,82.2,653.3
2021-04-17T09:00,0,0,0,0,1,538.4,443.6,94.8,790.3
2021-04-17T10:00,0,0,0,0,1,706.6,605.0,101.6,865.4
2021-04-17T11:00,0,0,0,0,1,828.3,723.3,105.0,906.8
2021-04-17T12:00,4,0,6,0,1,895.3,789.5,105.8,928.8
2021-04-17T13:00,45,0,75,0,1,901.0,791.4,109.6,927.8
2021-04-17T14:00,22,0,36,0,1,789.0,591.8,197.3,734.1
2021-04-17T15:00,5,0,0,17,1,713.5,580.9,132.6,815.1
2021-04-17T16:00,15,0,0,49,1,573.8,486.3,87.4,839.9
2021-04-17T17:00,18,0,0,61,1,399.5,330.6,68.9,797.8
2021-04-17T18:00,2,0,0,6,1,197.7,146.5,51.2,637.1
2021-04-17T19:00,23,0,0,76,1,26.2,15.9,10.2,182.9
2021-04-17T20:00,28,0,0,92,0,0.0,0.0,0.0,0.0
2021-04-17T21:00,29,0,0,95,0,0.0,0.0,0.0,0.0
2021-04-17T22:00,25,0,0,82,0,0.0,0.0,0.0,0.0
2021-04-17T23:00,19,0,0,63,0,0.0,0.0,0.0,0.0
2021-04-18T00:00,30,0,0,99,0,0.0,0.0,0.0,0.0
2021-04-18T01:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-18T02:00,19,0,0,62,0,0.0,0.0,0.0,0.0
2021-04-18T03:00,26,0,0,88,0,0.0,0.0,0.0,0.0
2021-04-18T04:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-18T05:00,29,0,0,98,0,0.0,0.0,0.0,0.0
2021-04-18T06:00,28,0,0,92,1,0.0,0.0,0.0,0.0
2021-04-18T07:00,25,0,0,84,1,124.3,43.9,80.4,207.1
2021-04-18T08:00,21,0,0,70,1,325.1,215.9,109.2,542.6
2021-04-18T09:00,19,0,0,64,1,535.3,427.8,107.5,756.7
2021-04-18T10:00,20,0,0,67,1,706.1,591.3,114.7,841.4
2021-04-18T11:00,28,0,0,93,1,828.0,701.8,126.2,876.1
2021-04-18T12:00,20,0,0,66,1,828.4,585.1,243.3,685.7
2021-04-18T13:00,20,0,1,66,1,837.2,621.9,215.3,726.5
2021-04-18T14:00,58,0,51,92,1,821.0,664.3,156.7,821.2
2021-04-18T15:00,65,2,64,82,1,697.8,525.9,171.9,735.1
2021-04-18T16:00,39,0,61,9,1,456.2,230.3,225.9,395.9
2021-04-18T17:00,52,0,86,0,1,291.9,149.7,142.2,358.7
2021-04-18T18:00,66,0,95,30,1,106.4,40.0,66.4,171.6
2021-04-18T19:00,54,0,87,5,1,10.3,1.2,9.1,13.9
2021-04-18T20:00,39,0,23,85,0,0.0,0.0,0.0,0.0
2021-04-18T21:00,58,0,49,97,0,0.0,0.0,0.0,0.0
2021-04-18T22:00,55,0,45,94,0,0.0,0.0,0.0,0.0
2021-04-18T23:00,42,0,22,95,0,0.0,0.0,0.0,0.0
2021-04-19T00:00,44,0,23,99,0,0.0,0.0,0.0,0.0
2021-04-19T01:00,55,0,42,98,0,0.0,0.0,0.0,0.0
2021-04-19T02:00,59,0,51,96,0,0.0,0.0,0.0,0.0
2021-04-19T03:00,87,0,96,98,0,0.0,0.0,0.0,0.0
2021-04-19T04:00,86,0,95,98,0,0.0,0.0,0.0,0.0
2021-04-19T05:00,34,0,17,81,0,0.0,0.0,0.0,0.0
2021-04-19T06:00,56,15,35,70,1,0.0,0.0,0.0,0.0
2021-04-19T07:00,38,12,45,1,1,104.1,39.5,64.6,182.7
2021-04-19T08:00,32,0,52,3,1,211.2,105.0,106.3,261.1
2021-04-19T09:00,22,14,15,0,1,359.4,226.4,133.0,397.8
2021-04-19T10:00,30,9,17,40,1,574.4,418.9,155.4,593.0
2021-04-19T11:00,38,11,24,45,1,720.6,548.9,171.7,682.4
2021-04-19T12:00,49,18,8,93,1,790.2,610.6,179.6,713.0
2021-04-19T13:00,45,0,26,97,1,796.2,570.0,226.2,663.7
2021-04-19T14:00,39,0,17,96,1,717.5,487.4,230.2,600.4
2021-04-19T15:00,33,1,6,96,1,680.2,486.8,193.4,677.7
2021-04-19T16:00,40,13,8,77,1,496.7,346.6,150.1,592.8
2021-04-19T17:00,39,29,20,3,1,358.1,255.6,102.4,608.3
2021-04-19T18:00,61,39,38,9,1,161.3,109.0,52.3,461.5
2021-04-19T19:00,44,29,24,13,1,23.3,12.1,11.2,139.1
2021-04-19T20:00,47,22,17,57,0,0.0,0.0,0.0,0.0
2021-04-19T21:00,32,15,8,47,0,0.0,0.0,0.0,0.0
2021-04-19T22:00,28,19,17,1,0,0.0,0.0,0.0,0.0
2021-04-19T23:00,52,32,39,0,0,0.0,0.0,0.0,0.0
